0,1,2
0.955,0.546,-0.422
0.963,0.539,-0.431
0.961,0.529,-0.424
0.958,0.529,-0.421
0.955,0.519,-0.415
0.954,0.512,-0.418
0.956,0.5,-0.418
0.954,0.499,-0.42
0.953,0.495,-0.419
0.949,0.485,-0.431
0.948,0.488,-0.431
0.951,0.484,-0.44
0.944,0.48,-0.426
0.947,0.475,-0.439
0.947,0.477,-0.452
0.939,0.472,-0.436
0.948,0.482,-0.437
0.951,0.477,-0.438
0.948,0.479,-0.433
0.92,0.432,-0.458
0.862,0.267,-0.502
0.711,0.107,-0.54
0.467,0.044,-0.565
0.211,0.169,-0.547
0.05,0.394,-0.487
-0.037,0.624,-0.406
-0.034,0.821,-0.315
0.008,0.918,-0.221
0.061,0.953,-0.164
0.126,0.965,-0.102
0.17,0.941,-0.072
0.226,0.883,-0.024
0.268,0.837,-0.007
0.307,0.765,0.028
0.33,0.695,0.032
0.355,0.626,0.057
0.374,0.571,0.054
0.385,0.493,0.053
0.398,0.429,0.055
0.408,0.369,0.057
0.401,0.305,0.05
0.403,0.248,0.037
0.403,0.201,0.033
0.407,0.144,0.013
0.399,0.103,0.018
0.4,0.055,-0.004
0.393,0.023,-0.02
0.381,-0.019,-0.042
0.373,-0.064,-0.052
0.38,-0.091,-0.082
0.368,-0.124,-0.108
0.358,-0.134,-0.123
0.356,-0.153,-0.144
0.357,-0.169,-0.173
0.35,-0.18,-0.189
0.343,-0.183,-0.239
0.337,-0.184,-0.268
0.343,-0.182,-0.29
0.337,-0.172,-0.327
0.338,-0.152,-0.362
0.341,-0.136,-0.386
0.338,-0.11,-0.413
0.341,-0.082,-0.438
0.342,-0.043,-0.467
0.345,-0.015,-0.493
0.351,0.028,-0.529
0.355,0.074,-0.564
0.36,0.128,-0.593
0.378,0.17,-0.609
0.38,0.223,-0.626
0.395,0.27,-0.659
0.411,0.326,-0.675
0.419,0.338,-0.7
0.433,0.426,-0.707
0.447,0.487,-0.721
0.462,0.54,-0.738
0.468,0.585,-0.74
0.476,0.633,-0.752
0.496,0.685,-0.768
0.495,0.745,-0.771
0.5,0.8,-0.77
0.512,0.86,-0.801
0.524,0.918,-0.805
0.529,0.987,-0.812
0.544,1.039,-0.813
0.544,1.096,-0.818
0.548,1.148,-0.803
0.556,1.201,-0.816
0.57,1.259,-0.787
0.578,1.303,-0.772
0.572,1.349,-0.756
0.59,1.386,-0.739
0.593,1.421,-0.724
0.598,1.465,-0.717
0.602,1.483,-0.692
0.606,1.526,-0.669
0.607,1.536,-0.645
0.622,1.561,-0.615
0.625,1.572,-0.596
0.629,1.579,-0.569
0.638,1.587,-0.54
0.64,1.592,-0.512
0.643,1.582,-0.471
0.64,1.576,-0.445
0.641,1.567,-0.418
0.643,1.551,-0.389
0.65,1.533,-0.361
0.643,1.502,-0.329
0.642,1.478,-0.297
0.642,1.453,-0.274
0.633,1.421,-0.249
0.628,1.373,-0.213
0.629,1.326,-0.181
0.624,1.292,-0.164
0.612,1.244,-0.134
0.616,1.186,-0.111
0.61,1.152,-0.1
0.599,1.075,-0.075
0.594,1.022,-0.05
0.583,0.973,-0.029
0.58,0.912,-0.022
0.569,0.852,0.006
0.555,0.784,0.006
0.547,0.721,0.027
0.536,0.673,0.03
0.529,0.596,0.035
0.517,0.545,0.043
0.514,0.485,0.046
0.503,0.431,0.049
0.492,0.367,0.047
0.482,0.318,0.048
0.477,0.26,0.037
0.463,0.211,0.037
0.451,0.163,0.026
0.451,0.126,0.013
0.438,0.08,0.01
0.427,0.036,-0.02
0.417,-0.012,-0.027
0.404,-0.04,-0.047
0.393,-0.076,-0.074
0.385,-0.112,-0.095
0.388,-0.127,-0.109
0.379,-0.144,-0.133
0.362,-0.167,-0.155
0.36,-0.183,-0.188
0.359,-0.19,-0.206
0.349,-0.191,-0.245
0.347,-0.184,-0.274
0.341,-0.179,-0.297
0.346,-0.164,-0.33
0.335,-0.149,-0.368
0.344,-0.127,-0.4
0.346,-0.095,-0.422
0.346,-0.065,-0.442
0.351,-0.027,-0.484
0.351,0.022,-0.507
0.354,0.046,-0.543
0.358,0.094,-0.576
0.372,0.135,-0.597
0.384,0.191,-0.62
0.38,0.238,-0.643
0.386,0.284,-0.665
0.415,0.333,-0.684
0.424,0.395,-0.701
0.431,0.447,-0.718
0.443,0.505,-0.733
0.464,0.571,-0.732
0.474,0.604,-0.748
0.482,0.648,-0.74
0.488,0.702,-0.763
0.492,0.758,-0.778
0.504,0.807,-0.783
0.513,0.873,-0.794
0.529,0.938,-0.788
0.536,0.999,-0.817
0.54,1.054,-0.806
0.543,1.113,-0.802
0.555,1.167,-0.796
0.565,1.229,-0.791
0.573,1.279,-0.786
0.576,1.323,-0.766
0.581,1.367,-0.754
0.589,1.404,-0.742
0.6,1.447,-0.716
0.609,1.48,-0.706
0.616,1.513,-0.679
0.619,1.531,-0.659
0.622,1.554,-0.628
0.621,1.574,-0.605
0.628,1.573,-0.588
0.634,1.591,-0.556
0.632,1.592,-0.524
0.636,1.588,-0.5
0.648,1.587,-0.475
0.648,1.577,-0.45
0.641,1.559,-0.409
0.643,1.537,-0.388
0.644,1.523,-0.356
0.64,1.498,-0.332
0.626,1.467,-0.296
0.635,1.436,-0.268
0.63,1.397,-0.233
0.629,1.361,-0.204
0.623,1.32,-0.187
0.622,1.271,-0.158
0.615,1.224,-0.133
0.608,1.167,-0.107
0.604,1.119,-0.083
0.593,1.064,-0.065
0.59,1.007,-0.042
0.592,0.944,-0.026
0.575,0.89,-0.01
0.568,0.824,0.006
0.551,0.762,0.004
0.554,0.693,0.028
0.543,0.64,0.036
0.526,0.575,0.047
0.516,0.524,0.052
0.516,0.462,0.055
0.5,0.407,0.04
0.494,0.349,0.049
0.476,0.292,0.045
0.47,0.241,0.028
0.457,0.185,0.028
0.458,0.141,0.012
0.451,0.107,0.002
0.434,0.06,-0.013
0.423,0.018,-0.027
0.417,-0.021,-0.045
0.408,-0.047,-0.057
0.403,-0.09,-0.087
0.388,-0.114,-0.1
0.386,-0.132,-0.118
0.378,-0.16,-0.154
0.371,-0.174,-0.174
0.366,-0.186,-0.194
0.366,-0.186,-0.225
0.365,-0.185,-0.256
0.353,-0.184,-0.28
0.346,-0.173,-0.313
0.35,-0.158,-0.355
0.348,-0.132,-0.383
0.35,-0.115,-0.416
0.349,-0.092,-0.446
0.357,-0.062,-0.472
0.36,-0.011,-0.508
0.358,0.028,-0.534
0.364,0.069,-0.555
0.377,0.116,-0.578
0.378,0.16,-0.61
0.385,0.22,-0.634
0.397,0.259,-0.657
0.407,0.314,-0.676
0.422,0.36,-0.69
0.432,0.418,-0.704
0.451,0.472,-0.721
0.46,0.535,-0.729
0.465,0.578,-0.746
0.479,0.622,-0.746
0.491,0.67,-0.77
0.496,0.731,-0.77
0.504,0.795,-0.792
0.513,0.852,-0.8
0.517,0.906,-0.793
0.533,0.963,-0.804
0.535,1.027,-0.811
0.542,1.082,-0.808
0.557,1.139,-0.806
0.559,1.197,-0.796
0.571,1.243,-0.791
0.572,1.294,-0.776
0.583,1.343,-0.77
0.585,1.377,-0.757
0.59,1.421,-0.726
0.604,1.457,-0.703
0.607,1.494,-0.684
0.613,1.524,-0.68
0.612,1.544,-0.645
0.623,1.557,-0.639
0.631,1.568,-0.605
0.631,1.581,-0.581
0.637,1.584,-0.547
0.633,1.585,-0.51
0.629,1.591,-0.49
0.631,1.577,-0.458
0.633,1.569,-0.432
0.633,1.551,-0.403
0.639,1.535,-0.37
0.642,1.51,-0.338
0.64,1.483,-0.305
0.639,1.459,-0.28
0.631,1.414,-0.249
0.628,1.373,-0.216
0.627,1.34,-0.19
0.618,1.303,-0.168
0.615,1.25,-0.138
0.616,1.195,-0.12
0.6,1.137,-0.094
0.604,1.102,-0.074
0.588,1.036,-0.056
0.589,0.98,-0.032
0.576,0.925,-0.015
0.577,0.864,-0.013
0.565,0.801,0.015
0.552,0.738,0.027
0.542,0.672,0.028
0.536,0.612,0.044
0.525,0.552,0.039
0.52,0.505,0.041
0.507,0.449,0.048
0.496,0.384,0.042
0.483,0.328,0.033
0.471,0.277,0.041
0.471,0.229,0.038
0.458,0.182,0.024
0.445,0.127,0.026
0.439,0.089,-0.005
0.423,0.042,-0.008
0.423,0.0,-0.025
0.407,-0.042,-0.041
0.397,-0.075,-0.062
0.395,-0.098,-0.08
0.381,-0.135,-0.117
0.376,-0.151,-0.132
0.371,-0.17,-0.159
0.369,-0.179,-0.183
0.361,-0.192,-0.214
0.358,-0.195,-0.242
0.356,-0.198,-0.264
0.348,-0.184,-0.295
0.348,-0.177,-0.337
0.337,-0.156,-0.367
0.338,-0.132,-0.399
0.346,-0.105,-0.436
0.344,-0.066,-0.461
0.348,-0.053,-0.476
0.358,-0.01,-0.51
0.359,0.036,-0.544
0.363,0.077,-0.57
0.365,0.129,-0.598
0.379,0.182,-0.615
0.377,0.223,-0.643
0.403,0.279,-0.655
0.409,0.33,-0.681
0.427,0.389,-0.7
0.435,0.443,-0.716
0.447,0.49,-0.729
0.463,0.558,-0.728
0.475,0.601,-0.742
0.485,0.646,-0.754
0.488,0.695,-0.769
0.497,0.76,-0.776
0.513,0.813,-0.785
0.521,0.873,-0.805
0.53,0.923,-0.797
0.529,0.993,-0.811
0.533,1.049,-0.81
0.551,1.101,-0.812
0.552,1.157,-0.803
0.597,1.216,-0.796
0.568,1.263,-0.788
0.58,1.319,-0.768
0.588,1.364,-0.756
0.59,1.397,-0.748
0.596,1.449,-0.725
0.604,1.478,-0.714
0.613,1.502,-0.68
0.615,1.52,-0.665
0.617,1.552,-0.643
0.627,1.56,-0.605
0.631,1.542,-0.591
0.634,1.579,-0.56
0.634,1.582,-0.53
0.646,1.579,-0.492
0.638,1.58,-0.462
0.644,1.572,-0.431
0.649,1.554,-0.409
0.645,1.53,-0.383
0.641,1.521,-0.357
0.642,1.484,-0.326
0.645,1.46,-0.285
0.642,1.434,-0.256
0.637,1.394,-0.224
0.631,1.36,-0.196
0.628,1.314,-0.166
0.62,1.265,-0.147
0.626,1.223,-0.124
0.612,1.174,-0.098
0.605,1.118,-0.074
0.61,1.066,-0.064
0.597,1.005,-0.045
0.588,0.943,-0.026
0.578,0.883,-0.012
0.568,0.831,0.014
0.561,0.755,0.017
0.552,0.7,0.027
0.544,0.643,0.039
0.532,0.587,0.043
0.524,0.524,0.039
0.506,0.462,0.045
0.503,0.407,0.047
0.493,0.346,0.047
0.481,0.292,0.041
0.474,0.236,0.034
0.465,0.184,0.031
0.454,0.133,0.021
0.443,0.099,0.011
0.427,0.055,-0.003
0.417,0.004,-0.007
0.411,-0.024,-0.031
0.406,-0.06,-0.051
0.399,-0.091,-0.074
0.387,-0.118,-0.11
0.387,-0.144,-0.118
0.383,-0.162,-0.141
0.371,-0.176,-0.18
0.367,-0.183,-0.196
0.363,-0.193,-0.228
0.359,-0.191,-0.255
0.358,-0.186,-0.284
0.346,-0.174,-0.306
0.344,-0.163,-0.345
0.348,-0.148,-0.374
0.343,-0.12,-0.421
0.34,-0.091,-0.442
0.339,-0.058,-0.476
0.36,-0.023,-0.511
0.352,0.023,-0.546
0.355,0.074,-0.564
0.243,0.135,-0.563
0.153,0.307,-0.586
0.115,0.406,-0.572
0.087,0.472,-0.551
0.029,0.569,-0.552
-0.008,0.697,-0.54
0.015,0.8,-0.513
0.035,0.853,-0.5
0.044,0.885,-0.474
0.059,0.887,-0.485
0.061,0.92,-0.494
0.058,0.945,-0.478
0.063,0.976,-0.476
0.051,1.01,-0.468
0.054,1.046,-0.45
0.05,1.06,-0.435
0.054,1.073,-0.4
0.044,1.08,-0.381
0.044,1.073,-0.372
0.046,1.07,-0.352
0.047,1.065,-0.349
0.032,1.047,-0.325
0.026,1.038,-0.324
0.02,1.025,-0.308
0.017,1.015,-0.315
0.011,0.996,-0.306
0.005,0.985,-0.3
0.005,0.983,-0.297
-0.001,0.981,-0.309
0.006,0.98,-0.293
0.001,0.966,-0.295
0.0,0.962,-0.293
-0.006,0.964,-0.289
-0.003,0.952,-0.283
-0.005,0.953,-0.294
-0.009,0.943,-0.281
-0.014,0.943,-0.286
-0.011,0.948,-0.276
-0.019,0.933,-0.277
-0.01,0.933,-0.276
-0.018,0.925,-0.282
-0.022,0.926,-0.269
-0.023,0.924,-0.27
-0.015,0.911,-0.273
-0.015,0.905,-0.264
-0.009,0.907,-0.26
-0.014,0.899,-0.275
-0.015,0.897,-0.262
-0.021,0.887,-0.261
-0.02,0.88,-0.262
-0.016,0.874,-0.251
-0.022,0.874,-0.248
-0.016,0.863,-0.258
-0.016,0.857,-0.257
-0.02,0.854,-0.261
-0.009,0.838,-0.257
-0.018,0.841,-0.267
-0.017,0.83,-0.258
-0.018,0.82,-0.26
-0.018,0.819,-0.256
-0.014,0.822,-0.267
-0.018,0.807,-0.264
-0.018,0.812,-0.252
-0.018,0.806,-0.27
-0.02,0.801,-0.26
-0.019,0.801,-0.252
-0.017,0.79,-0.265
-0.027,0.781,-0.265
-0.022,0.779,-0.267
-0.026,0.784,-0.262
-0.027,0.781,-0.268
-0.03,0.779,-0.275
-0.034,0.78,-0.276
-0.029,0.783,-0.284
-0.026,0.771,-0.299
-0.023,0.774,-0.285
-0.03,0.773,-0.296
-0.031,0.775,-0.29
-0.031,0.771,-0.302
-0.03,0.775,-0.305
-0.026,0.778,-0.296
-0.03,0.788,-0.317
-0.029,0.783,-0.319
-0.03,0.79,-0.318
-0.033,0.792,-0.329
-0.02,0.79,-0.319
-0.031,0.797,-0.335
-0.032,0.797,-0.334
-0.035,0.801,-0.345
-0.028,0.814,-0.353
-0.032,0.82,-0.363
-0.028,0.837,-0.363
-0.031,0.847,-0.37
-0.037,0.874,-0.386
-0.03,0.891,-0.399
-0.031,0.917,-0.405
-0.025,0.947,-0.418
-0.022,0.983,-0.412
-0.011,1.004,-0.422
-0.007,1.026,-0.386
0.013,1.041,-0.383
0.001,1.053,-0.372
0.007,1.059,-0.357
0.004,1.056,-0.343
0.014,1.056,-0.322
0.007,1.042,-0.321
0.005,1.031,-0.312
0.006,1.024,-0.303
0.01,1.018,-0.294
0.018,1.005,-0.289
0.008,0.996,-0.29
0.012,0.989,-0.281
0.002,0.981,-0.291
0.004,0.973,-0.286
-0.004,0.966,-0.285
-0.001,0.962,-0.286
-0.01,0.964,-0.274
-0.007,0.952,-0.286
-0.013,0.952,-0.283
-0.014,0.947,-0.29
-0.002,0.948,-0.283
-0.014,0.943,-0.282
-0.01,0.935,-0.284
-0.012,0.937,-0.288
-0.014,0.928,-0.275
-0.017,0.919,-0.282
-0.016,0.926,-0.276
-0.021,0.915,-0.272
-0.021,0.911,-0.275
-0.022,0.912,-0.282
-0.02,0.906,-0.262
-0.02,0.906,-0.265
-0.024,0.897,-0.261
-0.027,0.887,-0.27
-0.029,0.881,-0.264
-0.02,0.881,-0.267
-0.019,0.874,-0.247
-0.018,0.88,-0.272
-0.023,0.859,-0.267
-0.023,0.857,-0.27
-0.023,0.847,-0.269
-0.025,0.844,-0.256
-0.023,0.843,-0.257
-0.025,0.829,-0.263
-0.03,0.821,-0.261
-0.027,0.823,-0.258
-0.023,0.817,-0.258
-0.027,0.814,-0.267
-0.028,0.81,-0.273
-0.026,0.798,-0.27
-0.023,0.803,-0.261
-0.028,0.792,-0.26
-0.026,0.788,-0.266
-0.025,0.783,-0.272
-0.03,0.777,-0.267
-0.025,0.776,-0.269
-0.032,0.778,-0.27
-0.027,0.774,-0.27
-0.031,0.771,-0.277
-0.028,0.775,-0.283
-0.029,0.776,-0.28
-0.025,0.768,-0.278
-0.031,0.771,-0.288
-0.029,0.775,-0.28
-0.031,0.785,-0.297
-0.035,0.78,-0.291
-0.029,0.779,-0.297
-0.03,0.776,-0.303
-0.027,0.792,-0.299
-0.025,0.787,-0.305
-0.034,0.796,-0.314
-0.037,0.796,-0.318
-0.04,0.801,-0.321
-0.035,0.799,-0.326
-0.035,0.812,-0.343
-0.036,0.814,-0.348
-0.03,0.821,-0.352
-0.03,0.835,-0.372
-0.037,0.848,-0.376
-0.034,0.866,-0.377
-0.031,0.889,-0.396
-0.029,0.923,-0.407
-0.024,0.951,-0.411
-0.014,0.979,-0.408
-0.017,1.003,-0.396
-0.008,1.025,-0.394
0.003,1.054,-0.39
0.007,1.051,-0.366
0.007,1.059,-0.353
0.013,1.057,-0.351
0.016,1.053,-0.335
0.011,1.042,-0.316
0.016,1.037,-0.31
0.017,1.027,-0.303
0.008,1.016,-0.3
0.011,1.006,-0.287
0.013,0.999,-0.279
0.0,0.985,-0.281
0.001,0.982,-0.297
0.004,0.979,-0.28
-0.003,0.971,-0.285
-0.003,0.963,-0.284
-0.01,0.951,-0.29
-0.007,0.957,-0.288
-0.011,0.956,-0.291
-0.008,0.952,-0.284
-0.021,0.937,-0.279
-0.009,0.945,-0.273
-0.02,0.939,-0.284
-0.013,0.932,-0.278
-0.015,0.932,-0.274
-0.022,0.927,-0.274
-0.019,0.92,-0.275
-0.023,0.91,-0.272
-0.015,0.926,-0.269
-0.016,0.909,-0.273
-0.021,0.906,-0.265
-0.031,0.901,-0.268
-0.018,0.892,-0.252
-0.018,0.894,-0.259
-0.02,0.882,-0.269
-0.031,0.882,-0.261
-0.021,0.876,-0.259
-0.018,0.873,-0.25
-0.02,0.859,-0.264
-0.017,0.859,-0.276
-0.022,0.856,-0.265
-0.021,0.838,-0.255
-0.023,0.824,-0.256
-0.019,0.829,-0.273
-0.031,0.829,-0.262
-0.028,0.816,-0.258
-0.026,0.811,-0.261
-0.026,0.81,-0.267
-0.023,0.808,-0.246
-0.029,0.806,-0.253
-0.025,0.804,-0.268
-0.038,0.797,-0.266
-0.027,0.794,-0.262
-0.021,0.786,-0.279
-0.026,0.78,-0.273
-0.023,0.778,-0.27
-0.023,0.783,-0.28
-0.033,0.78,-0.287
-0.037,0.786,-0.29
-0.034,0.779,-0.3
-0.031,0.778,-0.282
-0.034,0.769,-0.282
-0.035,0.782,-0.287
-0.031,0.783,-0.29
-0.024,0.776,-0.29
-0.032,0.781,-0.306
-0.03,0.783,-0.29
-0.027,0.783,-0.312
-0.033,0.784,-0.317
-0.027,0.78,-0.319
-0.022,0.795,-0.32
-0.026,0.799,-0.319
-0.029,0.801,-0.329
-0.027,0.803,-0.337
-0.035,0.811,-0.342
-0.03,0.818,-0.343
-0.032,0.825,-0.354
-0.037,0.829,-0.365
-0.032,0.843,-0.374
-0.037,0.876,-0.397
-0.032,0.897,-0.404
-0.025,0.918,-0.423
-0.027,0.95,-0.414
-0.015,0.981,-0.421
-0.009,1.009,-0.409
-0.006,1.034,-0.404
0.009,1.054,-0.398
0.005,1.059,-0.38
0.011,1.065,-0.366
0.017,1.062,-0.345
0.016,1.053,-0.334
0.009,1.05,-0.327
0.017,1.036,-0.322
0.017,1.022,-0.305
0.015,1.015,-0.293
0.011,0.999,-0.303
0.002,1.0,-0.305
0.012,0.989,-0.297
0.01,0.986,-0.296
0.011,0.978,-0.297
0.003,0.966,-0.292
-0.004,0.964,-0.295
0.0,0.963,-0.296
-0.002,0.954,-0.297
-0.012,0.953,-0.286
-0.008,0.949,-0.277
-0.012,0.949,-0.297
-0.014,0.938,-0.286
-0.008,0.937,-0.284
-0.015,0.936,-0.287
-0.014,0.936,-0.289
-0.02,0.929,-0.284
-0.012,0.928,-0.271
-0.013,0.916,-0.289
-0.02,0.919,-0.278
-0.016,0.914,-0.278
-0.02,0.906,-0.265
-0.015,0.903,-0.264
-0.015,0.906,-0.266
-0.014,0.895,-0.268
-0.018,0.887,-0.265
-0.019,0.872,-0.256
-0.02,0.875,-0.269
-0.02,0.873,-0.255
-0.016,0.86,-0.255
-0.022,0.848,-0.26
-0.02,0.843,-0.252
-0.016,0.842,-0.258
-0.021,0.836,-0.259
-0.017,0.828,-0.253
-0.019,0.834,-0.259
-0.025,0.819,-0.26
-0.03,0.818,-0.261
-0.027,0.809,-0.271
-0.032,0.804,-0.263
-0.024,0.804,-0.263
-0.026,0.795,-0.262
-0.023,0.795,-0.266
-0.028,0.788,-0.268
-0.027,0.792,-0.277
-0.023,0.79,-0.283
-0.032,0.776,-0.267
-0.025,0.789,-0.283
-0.027,0.776,-0.293
-0.031,0.771,-0.284
-0.033,0.777,-0.288
-0.026,0.773,-0.297
-0.028,0.771,-0.289
-0.03,0.784,-0.293
-0.032,0.772,-0.293
-0.032,0.777,-0.286
-0.03,0.778,-0.303
-0.027,0.782,-0.315
-0.033,0.776,-0.313
-0.03,0.776,-0.304
-0.032,0.79,-0.306
-0.031,0.787,-0.321
-0.034,0.799,-0.324
-0.029,0.797,-0.331
-0.023,0.808,-0.333
-0.031,0.816,-0.348
-0.027,0.815,-0.347
-0.034,0.823,-0.362
-0.027,0.839,-0.375
-0.032,0.845,-0.38
-0.033,0.859,-0.385
-0.031,0.878,-0.392
-0.025,0.913,-0.41
-0.019,0.938,-0.403
-0.017,0.968,-0.408
-0.013,0.994,-0.405
-0.001,1.025,-0.4
0.009,1.042,-0.392
0.011,1.053,-0.369
0.006,1.048,-0.355
0.02,1.063,-0.35
0.017,1.044,-0.338
0.011,1.046,-0.318
0.011,1.023,-0.312
0.015,1.021,-0.292
0.002,1.012,-0.3
0.012,0.996,-0.294
0.01,0.993,-0.288
0.001,0.985,-0.287
0.003,0.98,-0.277
-0.009,0.97,-0.289
-0.001,0.966,-0.287
-0.005,0.956,-0.28
-0.001,0.959,-0.285
-0.003,0.951,-0.28
-0.004,0.946,-0.29
0.001,0.948,-0.29
-0.008,0.946,-0.279
-0.009,0.938,-0.274
-0.013,0.937,-0.272
-0.019,0.928,-0.272
-0.003,0.932,-0.283
-0.02,0.924,-0.277
-0.014,0.923,-0.273
-0.012,0.92,-0.27
-0.016,0.911,-0.275
-0.023,0.903,-0.27
-0.015,0.907,-0.273
-0.015,0.899,-0.266
-0.014,0.884,-0.268
-0.029,0.817,-0.307
-0.044,0.71,-0.369
-0.025,0.64,-0.445
0.008,0.598,-0.512
0.06,0.594,-0.557
0.094,0.61,-0.606
0.137,0.644,-0.637
0.164,0.672,-0.666
0.203,0.718,-0.685
0.241,0.767,-0.715
0.273,0.814,-0.728
0.287,0.872,-0.738
0.314,0.921,-0.757
0.337,0.973,-0.765
0.355,1.024,-0.77
0.376,1.083,-0.762
0.396,1.13,-0.765
0.407,1.168,-0.768
0.423,1.213,-0.75
0.444,1.261,-0.753
0.452,1.31,-0.723
0.462,1.348,-0.727
0.48,1.383,-0.719
0.497,1.42,-0.698
0.5,1.443,-0.679
0.517,1.481,-0.652
0.521,1.49,-0.64
0.53,1.515,-0.628
0.546,1.53,-0.599
0.547,1.551,-0.578
0.546,1.562,-0.552
0.562,1.562,-0.533
0.564,1.558,-0.492
0.569,1.553,-0.458
0.571,1.547,-0.439
0.574,1.535,-0.422
0.582,1.514,-0.378
0.575,1.495,-0.353
0.586,1.479,-0.317
0.579,1.434,-0.294
0.584,1.407,-0.268
0.587,1.371,-0.235
0.585,1.334,-0.218
0.577,1.287,-0.185
0.58,1.247,-0.17
0.579,1.203,-0.137
0.573,1.155,-0.134
0.574,1.103,-0.109
0.564,1.066,-0.103
0.565,1.007,-0.087
0.57,0.958,-0.076
0.564,0.906,-0.065
0.557,0.859,-0.049
0.555,0.81,-0.034
0.542,0.767,-0.031
0.538,0.714,-0.031
0.522,0.662,-0.014
0.506,0.621,-0.005
0.501,0.584,0.003
0.485,0.535,0.005
0.473,0.477,0.01
0.463,0.431,0.023
0.451,0.377,0.013
0.426,0.324,0.021
0.422,0.272,0.036
0.414,0.217,0.025
0.403,0.171,0.024
0.389,0.125,0.023
0.374,0.074,0.007
0.363,0.031,-0.002
0.355,-0.004,-0.03
0.346,-0.051,-0.048
0.328,-0.073,-0.075
0.32,-0.108,-0.1
0.309,-0.136,-0.118
0.312,-0.144,-0.15
0.302,-0.165,-0.178
0.299,-0.174,-0.209
0.289,-0.17,-0.239
0.287,-0.17,-0.272
0.284,-0.163,-0.3
0.274,-0.151,-0.335
0.282,-0.125,-0.37
0.272,-0.104,-0.405
0.279,-0.073,-0.432
0.274,-0.039,-0.462
0.278,-0.006,-0.488
0.29,0.033,-0.517
0.281,0.091,-0.55
0.295,0.14,-0.575
0.291,0.181,-0.593
0.306,0.235,-0.617
0.314,0.283,-0.643
0.316,0.336,-0.665
0.323,0.392,-0.685
0.333,0.445,-0.706
0.335,0.51,-0.716
0.354,0.565,-0.727
0.355,0.624,-0.745
0.36,0.678,-0.755
0.375,0.736,-0.756
0.383,0.795,-0.767
0.396,0.847,-0.773
0.401,0.916,-0.783
0.416,0.976,-0.781
0.413,1.028,-0.773
0.436,1.088,-0.776
0.438,1.131,-0.763
0.455,1.183,-0.761
0.457,1.232,-0.754
0.471,1.27,-0.756
0.49,1.318,-0.735
0.49,1.358,-0.72
0.495,1.387,-0.71
0.51,1.428,-0.695
0.523,1.453,-0.675
0.527,1.478,-0.657
0.531,1.515,-0.627
0.544,1.521,-0.595
0.55,1.536,-0.594
0.558,1.552,-0.56
0.562,1.558,-0.53
0.575,1.557,-0.506
0.571,1.555,-0.482
0.584,1.552,-0.453
0.581,1.544,-0.427
0.584,1.536,-0.395
0.584,1.507,-0.369
0.596,1.493,-0.333
0.584,1.46,-0.311
0.585,1.427,-0.293
0.583,1.391,-0.262
0.588,1.359,-0.232
0.587,1.311,-0.206
0.577,1.269,-0.185
0.581,1.232,-0.149
0.581,1.19,-0.14
0.573,1.135,-0.118
0.564,1.091,-0.123
0.565,1.036,-0.092
0.571,0.993,-0.081
0.566,0.943,-0.071
0.556,0.898,-0.064
0.55,0.854,-0.054
0.542,0.796,-0.045
0.541,0.742,-0.033
0.52,0.69,-0.019
0.508,0.645,-0.023
0.507,0.604,-0.002
0.497,0.568,-0.012
0.485,0.527,0.002
0.477,0.472,0.014
0.462,0.42,0.028
0.441,0.362,0.024
0.424,0.313,0.033
0.41,0.258,0.031
0.407,0.217,0.024
0.397,0.165,0.018
0.379,0.113,0.021
0.374,0.065,-0.013
0.369,0.023,0.002
0.341,-0.022,-0.028
0.338,-0.063,-0.041
0.332,-0.092,-0.068
0.322,-0.107,-0.101
0.313,-0.13,-0.123
0.307,-0.156,-0.154
0.296,-0.172,-0.173
0.298,-0.172,-0.212
0.293,-0.165,-0.243
0.287,-0.164,-0.267
0.283,-0.147,-0.314
0.279,-0.139,-0.327
0.278,-0.117,-0.372
0.283,-0.093,-0.415
0.287,-0.058,-0.437
0.292,-0.021,-0.479
0.294,0.017,-0.514
0.294,0.057,-0.536
0.294,0.1,-0.558
0.304,0.146,-0.586
0.31,0.191,-0.593
0.317,0.234,-0.623
0.313,0.295,-0.642
0.324,0.345,-0.661
0.334,0.394,-0.688
0.336,0.46,-0.699
0.343,0.519,-0.714
0.35,0.591,-0.733
0.367,0.648,-0.741
0.379,0.703,-0.756
0.384,0.759,-0.758
0.382,0.808,-0.762
0.406,0.865,-0.776
0.409,0.926,-0.774
0.414,0.982,-0.778
0.433,1.041,-0.765
0.436,1.09,-0.768
0.447,1.147,-0.773
0.459,1.185,-0.75
0.47,1.237,-0.768
0.478,1.286,-0.738
0.489,1.333,-0.727
0.495,1.371,-0.723
0.507,1.408,-0.694
0.517,1.432,-0.678
0.522,1.46,-0.674
0.531,1.483,-0.639
0.545,1.521,-0.623
0.559,1.525,-0.609
0.55,1.537,-0.572
0.558,1.551,-0.557
0.569,1.555,-0.526
0.577,1.556,-0.513
0.565,1.553,-0.477
0.588,1.545,-0.442
0.594,1.543,-0.417
0.584,1.528,-0.384
0.593,1.502,-0.353
0.585,1.479,-0.326
0.587,1.454,-0.286
0.593,1.414,-0.262
0.59,1.379,-0.241
0.585,1.341,-0.22
0.581,1.311,-0.203
0.586,1.267,-0.163
0.576,1.213,-0.163
0.578,1.177,-0.139
0.57,1.127,-0.122
0.577,1.078,-0.104
